DATE,MARKE,INSGESAMT,WEISS,GELB,ORANGE,ROT,LILA/VIOLETT,BLAU,GRUN,GRAU,BRAUN,SCHWARZ,SONSTIGE
202009,MAZDA,4779.0,962.0,,1.0,1138.0,,367.0,1.0,1456.0,204.0,650.0,
202009,MERCEDES,27360.0,5395.0,279.0,13.0,635.0,13.0,1637.0,112.0,9604.0,44.0,9165.0,463.0
202009,MINI,4780.0,661.0,,47.0,348.0,,559.0,587.0,1277.0,1.0,1300.0,
202009,MITSUBISHI,3518.0,1377.0,66.0,7.0,570.0,,187.0,,666.0,173.0,472.0,
202009,NISSAN,3628.0,824.0,1.0,19.0,447.0,31.0,373.0,2.0,933.0,85.0,911.0,2.0
202009,OPEL,13388.0,2481.0,9.0,1013.0,1808.0,3.0,1977.0,2.0,3619.0,40.0,2407.0,29.0
202009,PEUGEOT,5247.0,1031.0,248.0,156.0,451.0,,640.0,42.0,1354.0,115.0,1024.0,186.0
202009,PORSCHE,2016.0,307.0,19.0,16.0,66.0,,193.0,66.0,640.0,9.0,700.0,
202009,RENAULT,12115.0,3332.0,147.0,448.0,1426.0,147.0,1905.0,75.0,2764.0,40.0,1813.0,18.0
202009,SEAT,11717.0,2754.0,3.0,120.0,1417.0,2.0,689.0,39.0,3942.0,48.0,2690.0,13.0
202009,SKODA,18152.0,3484.0,60.0,6.0,917.0,10.0,2574.0,267.0,6005.0,262.0,4566.0,1.0
202009,SMART,1661.0,282.0,19.0,11.0,156.0,1.0,40.0,5.0,336.0,3.0,808.0,
202009,SSANGYONG,142.0,21.0,,20.0,24.0,,14.0,,35.0,,28.0,
202009,SUBARU,663.0,55.0,5.0,7.0,68.0,,97.0,56.0,269.0,48.0,58.0,
202009,SUZUKI,2866.0,329.0,210.0,33.0,423.0,2.0,400.0,71.0,624.0,271.0,501.0,2.0
202009,TESLA,3065.0,1528.0,,1.0,207.0,4.0,316.0,,630.0,3.0,373.0,3.0
202009,TOYOTA,7796.0,2449.0,37.0,73.0,1284.0,1.0,421.0,78.0,2204.0,47.0,1199.0,3.0
202009,VOLVO,3773.0,693.0,1.0,83.0,,,416.0,,1127.0,29.0,1424.0,
202009,VW,40398.0,9084.0,745.0,306.0,1185.0,120.0,4006.0,370.0,15207.0,225.0,8761.0,389.0
202009,SONSTIGE,1605.0,428.0,17.0,20.0,92.0,4.0,145.0,69.0,326.0,12.0,317.0,175.0
202008,ALFA ROMEO,262.0,28.0,,,85.0,,40.0,9.0,57.0,,43.0,
202008,AUDI,16405.0,2411.0,136.0,63.0,541.0,11.0,1635.0,276.0,5374.0,62.0,5892.0,4.0
202008,BMW,21549.0,4586.0,126.0,227.0,381.0,21.0,2274.0,106.0,5800.0,111.0,7909.0,8.0
202008,CITROEN,4158.0,932.0,19.0,85.0,274.0,,267.0,96.0,1338.0,22.0,480.0,645.0
202008,DACIA,4286.0,748.0,32.0,143.0,475.0,2.0,1144.0,2.0,849.0,240.0,640.0,11.0
202008,DS,244.0,45.0,8.0,,18.0,12.0,20.0,,55.0,30.0,56.0,
202008,FIAT,7623.0,1484.0,44.0,42.0,439.0,1.0,294.0,222.0,1027.0,35.0,561.0,3474.0
202008,FORD,16783.0,3419.0,69.0,176.0,1518.0,1.0,2810.0,71.0,5258.0,6.0,3083.0,372.0
202008,HONDA,1060.0,234.0,3.0,,193.0,,183.0,1.0,262.0,25.0,159.0,
202008,HYUNDAI,10964.0,2408.0,4.0,87.0,1399.0,5.0,1430.0,160.0,3672.0,161.0,1634.0,4.0
202008,JAGUAR,298.0,31.0,7.0,,9.0,,7.0,1.0,130.0,,113.0,
202008,JEEP,1999.0,409.0,8.0,29.0,65.0,,96.0,60.0,594.0,8.0,730.0,
202008,KIA,6185.0,1731.0,111.0,59.0,368.0,10.0,709.0,26.0,1897.0,66.0,1194.0,14.0
202008,LAND ROVER,701.0,102.0,1.0,1.0,14.0,,28.0,31.0,179.0,32.0,311.0,2.0
202008,LEXUS,263.0,74.0,,4.0,12.0,,13.0,13.0,93.0,2.0,52.0,
202008,MAZDA,3166.0,354.0,,,866.0,1.0,276.0,1.0,1059.0,128.0,481.0,
202008,MERCEDES,27906.0,5401.0,255.0,19.0,670.0,12.0,1672.0,101.0,9652.0,61.0,9539.0,524.0
202008,MINI,4070.0,491.0,2.0,65.0,328.0,1.0,460.0,478.0,1188.0,3.0,1054.0,
202008,MITSUBISHI,3485.0,1256.0,41.0,9.0,625.0,,198.0,,725.0,159.0,471.0,1.0
202008,NISSAN,2953.0,630.0,2.0,24.0,416.0,22.0,262.0,9.0,695.0,87.0,803.0,3.0
202008,OPEL,9499.0,1729.0,2.0,985.0,1281.0,4.0,1198.0,3.0,2721.0,37.0,1495.0,44.0
202008,PEUGEOT,4746.0,864.0,180.0,154.0,402.0,2.0,597.0,42.0,1265.0,95.0,834.0,311.0
202008,PORSCHE,1712.0,234.0,17.0,25.0,86.0,5.0,171.0,52.0,541.0,11.0,570.0,
202008,RENAULT,11435.0,2737.0,213.0,339.0,1381.0,78.0,1660.0,161.0,2805.0,47.0,1993.0,21.0
202008,SEAT,10907.0,2678.0,11.0,154.0,1253.0,,604.0,54.0,3817.0,35.0,2296.0,5.0
202008,SKODA,15686.0,2970.0,46.0,8.0,699.0,8.0,2090.0,217.0,5269.0,280.0,4097.0,2.0
202008,SMART,1379.0,241.0,36.0,10.0,122.0,,48.0,6.0,289.0,2.0,625.0,
202008,SSANGYONG,183.0,17.0,,17.0,25.0,,30.0,,45.0,,49.0,
202008,SUBARU,434.0,56.0,3.0,2.0,49.0,,67.0,48.0,139.0,27.0,43.0,
202008,SUZUKI,1867.0,247.0,158.0,28.0,253.0,2.0,254.0,71.0,406.0,155.0,292.0,1.0
202008,TESLA,2846.0,1392.0,,,176.0,1.0,311.0,,644.0,,322.0,
202008,TOYOTA,7170.0,2077.0,31.0,65.0,927.0,3.0,454.0,75.0,2230.0,73.0,1232.0,3.0
202008,VOLVO,2672.0,468.0,,69.0,,,245.0,1.0,828.0,32.0,1029.0,
202008,VW,43842.0,9627.0,819.0,421.0,1521.0,113.0,4697.0,336.0,16295.0,250.0,9327.0,436.0
202008,SONSTIGE,2306.0,535.0,17.0,28.0,161.0,21.0,264.0,91.0,438.0,73.0,427.0,251.0
202007,ALFA ROMEO,235.0,27.0,,,56.0,,32.0,7.0,71.0,,42.0,
202007,AUDI,22865.0,3191.0,199.0,79.0,912.0,15.0,2385.0,417.0,7378.0,88.0,8190.0,11.0
202007,BMW,28272.0,5911.0,303.0,361.0,542.0,10.0,3407.0,68.0,7670.0,181.0,9811.0,8.0
202007,CITROEN,4516.0,1079.0,15.0,72.0,195.0,1.0,282.0,185.0,1128.0,19.0,595.0,945.0
202007,DACIA,5560.0,890.0,79.0,190.0,581.0,,1654.0,2.0,1190.0,280.0,677.0,17.0
202007,DS,239.0,56.0,4.0,,16.0,4.0,17.0,,57.0,28.0,57.0,
202007,FIAT,9798.0,2037.0,68.0,51.0,440.0,1.0,290.0,197.0,1268.0,32.0,635.0,4779.0
202007,FORD,20453.0,4049.0,70.0,211.0,1633.0,3.0,3626.0,86.0,6287.0,13.0,3933.0,542.0
202007,HONDA,1290.0,249.0,10.0,,210.0,,258.0,,342.0,34.0,187.0,
202007,HYUNDAI,11060.0,2547.0,2.0,98.0,1316.0,2.0,1309.0,164.0,3790.0,186.0,1640.0,6.0
202007,JAGUAR,470.0,74.0,17.0,,23.0,,21.0,1.0,193.0,,141.0,
202007,JEEP,1854.0,391.0,22.0,21.0,64.0,,81.0,77.0,510.0,18.0,669.0,1.0
202007,KIA,7970.0,2055.0,167.0,78.0,571.0,,905.0,47.0,2547.0,70.0,1529.0,1.0
202007,LAND ROVER,848.0,125.0,2.0,4.0,21.0,,29.0,54.0,218.0,51.0,344.0,
202007,LEXUS,268.0,50.0,1.0,8.0,12.0,,12.0,1.0,102.0,4.0,78.0,
202007,MAZDA,3848.0,394.0,1.0,,1075.0,,339.0,2.0,1246.0,184.0,607.0,
202007,MERCEDES,34393.0,6754.0,338.0,20.0,865.0,23.0,2203.0,113.0,11311.0,61.0,12042.0,663.0
202007,MINI,5892.0,652.0,4.0,78.0,419.0,,689.0,713.0,1890.0,5.0,1442.0,
202007,MITSUBISHI,4949.0,2041.0,68.0,21.0,918.0,2.0,282.0,1.0,882.0,167.0,565.0,2.0
202007,NISSAN,3473.0,777.0,2.0,41.0,416.0,16.0,334.0,10.0,901.0,93.0,872.0,11.0
202007,OPEL,11746.0,2104.0,6.0,752.0,1364.0,3.0,1388.0,7.0,3776.0,58.0,2230.0,58.0
202007,PEUGEOT,5523.0,1185.0,141.0,111.0,299.0,,634.0,88.0,1607.0,114.0,974.0,370.0
202007,PORSCHE,3143.0,389.0,34.0,36.0,166.0,3.0,301.0,119.0,1008.0,11.0,1076.0,
202007,RENAULT,12839.0,3241.0,256.0,466.0,1613.0,112.0,1885.0,124.0,3009.0,48.0,2058.0,27.0
202007,SEAT,12262.0,2952.0,26.0,113.0,1296.0,1.0,816.0,52.0,4204.0,52.0,2735.0,15.0
202007,SKODA,22084.0,4136.0,55.0,17.0,1114.0,13.0,2954.0,279.0,7534.0,333.0,5643.0,6.0
202007,SMART,1806.0,354.0,69.0,5.0,144.0,3.0,44.0,7.0,400.0,1.0,774.0,5.0
202007,SSANGYONG,268.0,27.0,,40.0,48.0,,43.0,,49.0,,61.0,
202007,SUBARU,749.0,89.0,3.0,6.0,77.0,,131.0,63.0,261.0,58.0,61.0,
202007,SUZUKI,2135.0,284.0,140.0,65.0,294.0,2.0,290.0,85.0,466.0,162.0,346.0,1.0
202007,TESLA,203.0,83.0,,,13.0,,29.0,,47.0,,30.0,1.0
202007,TOYOTA,7512.0,2356.0,28.0,85.0,1125.0,2.0,436.0,70.0,2430.0,103.0,866.0,11.0
202007,VOLVO,4557.0,927.0,1.0,131.0,4.0,4.0,414.0,2.0,1352.0,57.0,1662.0,3.0
202007,VW,59714.0,13148.0,1149.0,544.0,2343.0,144.0,6120.0,381.0,22418.0,324.0,12542.0,601.0
202007,SONSTIGE,2144.0,441.0,40.0,26.0,158.0,16.0,223.0,107.0,319.0,52.0,394.0,368.0
202006,ALFA ROMEO,184.0,21.0,,,59.0,,17.0,4.0,54.0,,29.0,
202006,AUDI,15597.0,2315.0,136.0,74.0,542.0,1.0,1577.0,213.0,4623.0,69.0,6041.0,6.0
202006,BMW,18075.0,3854.0,205.0,224.0,335.0,8.0,1964.0,32.0,4854.0,169.0,6421.0,9.0
202006,CITROEN,4008.0,1027.0,26.0,65.0,164.0,2.0,175.0,188.0,959.0,18.0,607.0,777.0
202006,DACIA,3452.0,546.0,58.0,231.0,298.0,1.0,898.0,1.0,761.0,135.0,515.0,8.0
202006,DS,181.0,29.0,4.0,,18.0,5.0,24.0,,46.0,17.0,38.0,
202006,FIAT,9141.0,1927.0,57.0,35.0,447.0,,298.0,248.0,1639.0,47.0,754.0,3689.0
202006,FORD,16145.0,3228.0,46.0,129.0,1182.0,3.0,2900.0,64.0,5032.0,7.0,3154.0,400.0
202006,HONDA,1064.0,209.0,32.0,3.0,118.0,,301.0,,255.0,10.0,136.0,
202006,HYUNDAI,6414.0,1383.0,1.0,49.0,755.0,,737.0,103.0,2194.0,90.0,1100.0,2.0
202006,JAGUAR,520.0,73.0,19.0,,17.0,,27.0,3.0,197.0,,184.0,
202006,JEEP,1310.0,247.0,12.0,31.0,38.0,,68.0,51.0,386.0,2.0,475.0,
202006,KIA,4110.0,1066.0,87.0,53.0,310.0,,372.0,22.0,1256.0,59.0,885.0,
202006,LAND ROVER,921.0,137.0,5.0,,28.0,,32.0,78.0,219.0,40.0,382.0,
202006,LEXUS,241.0,74.0,,,8.0,,6.0,7.0,89.0,4.0,53.0,
202006,MAZDA,2986.0,351.0,,1.0,822.0,,263.0,1.0,937.0,139.0,472.0,
202006,MERCEDES,21970.0,4518.0,250.0,4.0,624.0,13.0,1309.0,102.0,7184.0,27.0,7321.0,618.0
202006,MINI,3239.0,319.0,1.0,44.0,198.0,1.0,441.0,314.0,1020.0,3.0,897.0,1.0
202006,MITSUBISHI,4654.0,1887.0,67.0,26.0,810.0,,242.0,1.0,897.0,165.0,557.0,2.0
202006,NISSAN,2477.0,531.0,,46.0,243.0,17.0,217.0,5.0,631.0,55.0,725.0,7.0
202006,OPEL,9764.0,1665.0,6.0,451.0,1035.0,2.0,1134.0,2.0,3246.0,43.0,2150.0,30.0
202006,PEUGEOT,4815.0,998.0,139.0,158.0,284.0,1.0,611.0,63.0,1212.0,122.0,985.0,242.0
202006,PORSCHE,2407.0,311.0,24.0,15.0,85.0,,210.0,95.0,731.0,11.0,924.0,1.0
202006,RENAULT,10642.0,2682.0,280.0,340.0,1380.0,64.0,1474.0,202.0,2380.0,25.0,1799.0,16.0
202006,SEAT,8993.0,2062.0,36.0,120.0,920.0,1.0,504.0,48.0,3047.0,50.0,2185.0,20.0
202006,SKODA,13595.0,2804.0,19.0,13.0,640.0,13.0,1683.0,208.0,4281.0,191.0,3740.0,3.0
202006,SMART,580.0,149.0,22.0,2.0,31.0,,9.0,1.0,114.0,1.0,251.0,
202006,SSANGYONG,151.0,25.0,,21.0,33.0,,21.0,2.0,29.0,,20.0,
202006,SUBARU,352.0,52.0,1.0,1.0,34.0,,45.0,37.0,124.0,23.0,35.0,
202006,SUZUKI,1212.0,161.0,105.0,28.0,151.0,,174.0,55.0,268.0,59.0,210.0,1.0
202006,TESLA,841.0,338.0,1.0,,64.0,1.0,105.0,,208.0,1.0,121.0,2.0
202006,TOYOTA,4973.0,1523.0,20.0,37.0,806.0,2.0,392.0,45.0,1496.0,74.0,576.0,2.0
202006,VOLVO,4647.0,859.0,,120.0,,1.0,487.0,,1431.0,62.0,1686.0,1.0
202006,VW,39126.0,8402.0,763.0,375.0,1404.0,97.0,3974.0,204.0,14341.0,192.0,8762.0,612.0
202006,SONSTIGE,1485.0,307.0,16.0,34.0,102.0,8.0,116.0,93.0,247.0,50.0,269.0,243.0
202005,ALFA ROMEO,178.0,19.0,,,48.0,,30.0,3.0,36.0,,42.0,
202005,AUDI,13915.0,1913.0,85.0,56.0,508.0,9.0,1426.0,220.0,4457.0,64.0,5163.0,14.0
202005,BMW,10240.0,2098.0,89.0,51.0,96.0,13.0,918.0,43.0,2670.0,90.0,4163.0,9.0
202005,CITROEN,4230.0,945.0,23.0,47.0,150.0,,193.0,178.0,1018.0,9.0,580.0,1087.0
202005,DACIA,2856.0,451.0,70.0,159.0,260.0,1.0,779.0,1.0,591.0,111.0,425.0,8.0
202005,DS,200.0,36.0,4.0,,23.0,8.0,16.0,,50.0,24.0,39.0,
202005,FIAT,8609.0,1536.0,34.0,40.0,302.0,,163.0,133.0,825.0,24.0,434.0,5118.0
202005,FORD,11156.0,2016.0,32.0,95.0,885.0,,1882.0,81.0,3251.0,10.0,2447.0,457.0
202005,HONDA,554.0,87.0,3.0,2.0,67.0,,126.0,1.0,151.0,20.0,97.0,
202005,HYUNDAI,5749.0,1230.0,2.0,67.0,675.0,1.0,695.0,65.0,2019.0,112.0,881.0,2.0
202005,JAGUAR,500.0,90.0,2.0,1.0,18.0,,28.0,4.0,146.0,,211.0,
202005,JEEP,748.0,129.0,9.0,13.0,29.0,,56.0,19.0,221.0,5.0,267.0,
202005,KIA,3612.0,971.0,83.0,33.0,254.0,,419.0,26.0,1078.0,46.0,702.0,
202005,LAND ROVER,1050.0,128.0,2.0,6.0,29.0,,29.0,39.0,316.0,27.0,472.0,2.0
202005,LEXUS,200.0,48.0,2.0,2.0,15.0,,12.0,9.0,69.0,1.0,42.0,
202005,MAZDA,2734.0,285.0,,,806.0,,247.0,1.0,869.0,120.0,406.0,
202005,MERCEDES,17134.0,3451.0,199.0,6.0,336.0,9.0,947.0,106.0,5464.0,11.0,5805.0,800.0
202005,MINI,1853.0,197.0,1.0,24.0,104.0,,222.0,156.0,570.0,1.0,578.0,
202005,MITSUBISHI,4139.0,1361.0,97.0,20.0,894.0,1.0,323.0,,814.0,156.0,472.0,1.0
202005,NISSAN,1570.0,329.0,1.0,28.0,162.0,14.0,157.0,9.0,441.0,53.0,370.0,6.0
202005,OPEL,8742.0,1539.0,6.0,520.0,909.0,4.0,1024.0,3.0,2672.0,35.0,1991.0,39.0
202005,PEUGEOT,3899.0,778.0,146.0,143.0,252.0,1.0,373.0,36.0,1041.0,130.0,695.0,304.0
202005,PORSCHE,1745.0,246.0,20.0,15.0,92.0,1.0,161.0,52.0,490.0,6.0,662.0,
202005,RENAULT,6869.0,1518.0,121.0,342.0,796.0,38.0,911.0,55.0,1753.0,43.0,1273.0,19.0
202005,SEAT,5494.0,1303.0,9.0,76.0,680.0,,305.0,50.0,1809.0,27.0,1224.0,11.0
202005,SKODA,9768.0,1876.0,18.0,7.0,487.0,6.0,1200.0,134.0,3381.0,175.0,2483.0,1.0
202005,SMART,379.0,80.0,8.0,,46.0,,8.0,,65.0,1.0,171.0,
202005,SSANGYONG,160.0,23.0,,21.0,39.0,,17.0,,30.0,,30.0,
202005,SUBARU,485.0,68.0,1.0,1.0,49.0,,76.0,47.0,169.0,41.0,33.0,
202005,SUZUKI,1273.0,162.0,75.0,44.0,158.0,1.0,191.0,94.0,269.0,67.0,212.0,
202005,TESLA,312.0,130.0,1.0,,17.0,2.0,41.0,,79.0,,42.0,
202005,TOYOTA,4199.0,1245.0,35.0,40.0,615.0,1.0,344.0,54.0,1263.0,94.0,502.0,6.0
202005,VOLVO,2840.0,518.0,1.0,72.0,1.0,,298.0,,888.0,44.0,1016.0,2.0
202005,VW,29568.0,6106.0,496.0,239.0,1059.0,89.0,3006.0,179.0,10748.0,156.0,6979.0,511.0
202005,SONSTIGE,1188.0,217.0,13.0,24.0,65.0,14.0,94.0,69.0,181.0,15.0,206.0,290.0
202004,ALFA ROMEO,207.0,22.0,,,70.0,,30.0,7.0,53.0,,25.0,
202004,AUDI,8969.0,1407.0,59.0,35.0,364.0,5.0,842.0,131.0,3078.0,20.0,3024.0,4.0
202004,BMW,12410.0,2552.0,146.0,85.0,178.0,10.0,1376.0,41.0,3261.0,105.0,4650.0,6.0
202004,CITROEN,2202.0,603.0,12.0,28.0,69.0,1.0,96.0,104.0,467.0,6.0,247.0,569.0
202004,DACIA,3057.0,512.0,99.0,157.0,316.0,1.0,827.0,,626.0,113.0,402.0,4.0
202004,DS,164.0,27.0,9.0,,14.0,2.0,8.0,,51.0,7.0,46.0,
202004,FIAT,3788.0,581.0,18.0,28.0,179.0,,75.0,76.0,463.0,16.0,307.0,2045.0
202004,FORD,9311.0,1952.0,55.0,59.0,604.0,,1786.0,33.0,2748.0,6.0,1866.0,202.0
202004,HONDA,380.0,48.0,1.0,1.0,49.0,,83.0,,112.0,14.0,71.0,1.0
202004,HYUNDAI,3253.0,684.0,,26.0,425.0,2.0,377.0,29.0,1174.0,72.0,461.0,3.0
202004,JAGUAR,602.0,84.0,5.0,,22.0,,46.0,10.0,149.0,1.0,285.0,
202004,JEEP,603.0,127.0,2.0,18.0,31.0,,33.0,32.0,164.0,5.0,191.0,
202004,KIA,3158.0,838.0,80.0,48.0,293.0,1.0,341.0,34.0,880.0,51.0,592.0,
202004,LAND ROVER,963.0,174.0,2.0,2.0,33.0,,26.0,6.0,311.0,16.0,393.0,
202004,LEXUS,130.0,31.0,1.0,2.0,6.0,,7.0,1.0,47.0,4.0,31.0,
202004,MAZDA,1370.0,149.0,,1.0,405.0,,134.0,,428.0,64.0,189.0,
202004,MERCEDES,8508.0,1687.0,85.0,8.0,165.0,8.0,649.0,42.0,2757.0,7.0,2716.0,384.0
202004,MINI,2248.0,258.0,2.0,33.0,133.0,,281.0,225.0,700.0,1.0,615.0,
202004,MITSUBISHI,2641.0,698.0,48.0,13.0,648.0,,163.0,,564.0,146.0,359.0,2.0
202004,NISSAN,1086.0,238.0,,21.0,156.0,13.0,98.0,9.0,284.0,28.0,236.0,3.0
202004,OPEL,5153.0,960.0,5.0,247.0,688.0,,610.0,2.0,1605.0,35.0,989.0,12.0
202004,PEUGEOT,2373.0,399.0,67.0,58.0,217.0,1.0,186.0,32.0,745.0,75.0,406.0,187.0
202004,PORSCHE,1326.0,167.0,13.0,6.0,58.0,1.0,126.0,63.0,414.0,4.0,473.0,1.0
202004,RENAULT,4742.0,1239.0,63.0,266.0,541.0,16.0,756.0,19.0,991.0,16.0,821.0,14.0
202004,SEAT,4827.0,1152.0,5.0,58.0,630.0,,321.0,51.0,1465.0,37.0,1101.0,7.0
202004,SKODA,7227.0,1267.0,14.0,4.0,353.0,6.0,965.0,99.0,2591.0,110.0,1817.0,1.0
202004,SMART,265.0,49.0,10.0,,26.0,,4.0,,59.0,1.0,116.0,
202004,SSANGYONG,72.0,12.0,,3.0,9.0,1.0,17.0,,18.0,,12.0,
202004,SUBARU,260.0,31.0,1.0,1.0,18.0,,38.0,29.0,87.0,24.0,31.0,
202004,SUZUKI,912.0,122.0,66.0,40.0,111.0,,126.0,53.0,208.0,47.0,139.0,
202004,TESLA,635.0,281.0,,,37.0,1.0,70.0,,152.0,,94.0,
202004,TOYOTA,3780.0,1095.0,36.0,64.0,540.0,,328.0,56.0,1160.0,78.0,423.0,
202004,VOLVO,2462.0,451.0,,47.0,,1.0,262.0,1.0,771.0,33.0,895.0,1.0
202004,VW,20741.0,4627.0,436.0,250.0,831.0,85.0,2322.0,135.0,7569.0,125.0,4063.0,298.0
202004,SONSTIGE,1015.0,154.0,13.0,17.0,85.0,11.0,123.0,84.0,164.0,30.0,183.0,151.0
202003,ALFA ROMEO,151.0,16.0,,,46.0,,13.0,3.0,37.0,,36.0,
202003,AUDI,18904.0,2879.0,167.0,72.0,726.0,12.0,1859.0,301.0,6455.0,63.0,6365.0,5.0
202003,BMW,20047.0,4172.0,225.0,217.0,356.0,9.0,2433.0,60.0,5467.0,160.0,6942.0,6.0
202003,CITROEN,3033.0,770.0,17.0,21.0,85.0,,125.0,118.0,663.0,5.0,337.0,892.0
202003,DACIA,3339.0,606.0,66.0,118.0,330.0,1.0,940.0,1.0,737.0,122.0,414.0,4.0
202003,DS,217.0,35.0,14.0,,15.0,5.0,18.0,,52.0,18.0,60.0,
202003,FIAT,6801.0,1232.0,36.0,26.0,420.0,,200.0,185.0,888.0,33.0,595.0,3186.0
202003,FORD,12730.0,2638.0,64.0,96.0,871.0,1.0,2233.0,42.0,3753.0,12.0,2629.0,391.0
202003,HONDA,890.0,110.0,4.0,8.0,100.0,1.0,171.0,1.0,287.0,25.0,183.0,
202003,HYUNDAI,5981.0,1289.0,2.0,51.0,663.0,1.0,697.0,76.0,2181.0,89.0,932.0,
202003,JAGUAR,719.0,123.0,4.0,2.0,42.0,,41.0,3.0,234.0,,269.0,1.0
202003,JEEP,950.0,144.0,7.0,24.0,47.0,,51.0,31.0,281.0,1.0,364.0,
202003,KIA,4785.0,1364.0,123.0,62.0,363.0,1.0,488.0,19.0,1352.0,59.0,954.0,
202003,LAND ROVER,1244.0,213.0,2.0,4.0,41.0,2.0,32.0,7.0,387.0,14.0,542.0,
202003,LEXUS,276.0,78.0,,4.0,17.0,,8.0,5.0,103.0,4.0,57.0,
202003,MAZDA,3048.0,337.0,,,863.0,,292.0,,935.0,143.0,478.0,
202003,MERCEDES,20132.0,4191.0,268.0,12.0,409.0,22.0,1266.0,100.0,6664.0,30.0,6596.0,574.0
202003,MINI,3717.0,414.0,4.0,51.0,221.0,,531.0,389.0,1104.0,3.0,1000.0,
202003,MITSUBISHI,4313.0,1143.0,64.0,18.0,1104.0,1.0,259.0,1.0,922.0,203.0,598.0,
202003,NISSAN,3825.0,830.0,1.0,54.0,362.0,38.0,282.0,12.0,1135.0,90.0,1016.0,5.0
202003,OPEL,10851.0,2030.0,3.0,706.0,1280.0,2.0,1170.0,8.0,3181.0,81.0,2374.0,16.0
202003,PEUGEOT,3157.0,551.0,109.0,83.0,237.0,,288.0,44.0,868.0,125.0,579.0,273.0
202003,PORSCHE,1941.0,246.0,27.0,11.0,80.0,2.0,156.0,62.0,564.0,19.0,774.0,
202003,RENAULT,6270.0,1762.0,109.0,305.0,677.0,31.0,844.0,81.0,1351.0,39.0,1054.0,17.0
202003,SEAT,9052.0,2238.0,19.0,122.0,951.0,2.0,559.0,85.0,2944.0,66.0,2056.0,10.0
202003,SKODA,12113.0,2282.0,14.0,7.0,626.0,1.0,1642.0,196.0,4111.0,144.0,3090.0,
202003,SMART,641.0,118.0,25.0,3.0,69.0,1.0,5.0,3.0,159.0,1.0,257.0,
202003,SSANGYONG,127.0,16.0,,16.0,34.0,,11.0,,33.0,,17.0,
202003,SUBARU,522.0,60.0,3.0,1.0,64.0,,69.0,49.0,218.0,29.0,29.0,
202003,SUZUKI,1976.0,301.0,109.0,65.0,248.0,1.0,307.0,94.0,430.0,87.0,333.0,1.0
202003,TESLA,2263.0,1030.0,,,170.0,,245.0,1.0,531.0,1.0,284.0,1.0
202003,TOYOTA,5339.0,1691.0,11.0,92.0,780.0,1.0,449.0,99.0,1556.0,105.0,553.0,2.0
202003,VOLVO,3751.0,686.0,,106.0,1.0,4.0,377.0,3.0,1119.0,46.0,1406.0,3.0
202003,VW,40643.0,9146.0,849.0,428.0,1703.0,114.0,4438.0,301.0,14164.0,287.0,8737.0,476.0
202003,SONSTIGE,1371.0,225.0,23.0,25.0,120.0,13.0,180.0,104.0,186.0,26.0,241.0,228.0
202002,ALFA ROMEO,255.0,31.0,,,56.0,,32.0,4.0,52.0,1.0,79.0,
202002,AUDI,19172.0,2949.0,153.0,94.0,828.0,6.0,2043.0,352.0,6520.0,62.0,6154.0,11.0
202002,BMW,17613.0,3764.0,174.0,179.0,295.0,8.0,1989.0,35.0,4808.0,117.0,6238.0,6.0
202002,CITROEN,4409.0,1251.0,16.0,46.0,170.0,2.0,240.0,222.0,1231.0,20.0,659.0,552.0
202002,DACIA,3708.0,677.0,99.0,113.0,407.0,,944.0,,823.0,138.0,503.0,4.0
202002,DS,222.0,37.0,16.0,,15.0,5.0,19.0,,63.0,20.0,47.0,
202002,FIAT,6328.0,1211.0,36.0,15.0,667.0,,217.0,247.0,931.0,68.0,704.0,2232.0
202002,FORD,17330.0,3526.0,47.0,124.0,1084.0,1.0,3385.0,45.0,5305.0,12.0,3577.0,224.0
202002,HONDA,774.0,91.0,5.0,4.0,82.0,,167.0,,238.0,34.0,153.0,
202002,HYUNDAI,8534.0,1895.0,1.0,55.0,1099.0,,929.0,106.0,2892.0,161.0,1395.0,1.0
202002,JAGUAR,667.0,95.0,1.0,,38.0,,38.0,5.0,181.0,,308.0,1.0
202002,JEEP,1108.0,157.0,4.0,17.0,40.0,,43.0,58.0,310.0,1.0,478.0,
202002,KIA,5617.0,1588.0,122.0,84.0,399.0,,538.0,41.0,1600.0,92.0,1152.0,1.0
202002,LAND ROVER,868.0,163.0,3.0,6.0,43.0,,26.0,10.0,244.0,13.0,360.0,
202002,LEXUS,262.0,70.0,,6.0,12.0,,9.0,8.0,82.0,1.0,74.0,
202002,MAZDA,3515.0,333.0,1.0,2.0,1048.0,1.0,356.0,,1082.0,191.0,501.0,
202002,MERCEDES,23577.0,4910.0,315.0,12.0,589.0,20.0,1549.0,133.0,7654.0,20.0,7823.0,552.0
202002,MINI,2792.0,277.0,2.0,63.0,199.0,,357.0,271.0,892.0,7.0,724.0,
202002,MITSUBISHI,4247.0,1323.0,29.0,17.0,1026.0,,243.0,2.0,800.0,209.0,597.0,1.0
202002,NISSAN,3330.0,704.0,1.0,50.0,345.0,40.0,319.0,24.0,904.0,122.0,818.0,3.0
202002,OPEL,14031.0,2737.0,13.0,791.0,1698.0,2.0,1292.0,,4302.0,48.0,3146.0,2.0
202002,PEUGEOT,4339.0,856.0,181.0,148.0,289.0,1.0,404.0,56.0,1137.0,169.0,920.0,178.0
