DATE,MARKE,INSGESAMT,PRIVATE HALTERINNEN UND HALTER,GEWERBLICHE HALTERINNEN UND HALTER,KFZ-HANDEL,KFZ-HERSTELLUNG,KFZ-VERMIETUNG UND CARSHARING,ERBRINGUNG SONSTIGER DIENSTLEISTUNGEN,SONSTIGE GEWERBLICHE HALTERINNEN UND HALTER,UNBEKANNT
202312,PORSCHE,1828.0,572.0,1245.0,329.0,281.0,25.0,225.0,385.0,11.0
202312,RENAULT,9023.0,3577.0,5441.0,3490.0,53.0,320.0,598.0,980.0,5.0
202312,ROLLS ROYCE,38.0,1.0,37.0,2.0,29.0,1.0,,5.0,
202312,SEAT,12409.0,5884.0,6499.0,891.0,116.0,904.0,1691.0,2897.0,26.0
202312,SKODA,14352.0,5652.0,8682.0,802.0,146.0,535.0,2320.0,4879.0,18.0
202312,SMART,1763.0,1527.0,235.0,48.0,2.0,27.0,41.0,117.0,1.0
202312,SSANGYONG,118.0,61.0,57.0,20.0,,,19.0,18.0,
202312,SUBARU,227.0,131.0,96.0,63.0,2.0,,10.0,21.0,
202312,SUZUKI,2207.0,650.0,1557.0,1229.0,8.0,80.0,152.0,88.0,
202312,TESLA,4001.0,2470.0,1527.0,28.0,27.0,11.0,484.0,977.0,4.0
202312,TOYOTA,5583.0,2081.0,3501.0,1822.0,25.0,462.0,371.0,821.0,1.0
202312,VOLVO,6057.0,1469.0,4586.0,1597.0,15.0,816.0,819.0,1339.0,2.0
202312,VW,45166.0,11800.0,33320.0,5127.0,6642.0,6719.0,4321.0,10511.0,46.0
202312,SONSTIGE,801.0,222.0,579.0,136.0,348.0,7.0,39.0,49.0,
202401,ALFA ROMEO,629.0,160.0,469.0,135.0,11.0,170.0,64.0,89.0,
202401,ALPINE,43.0,31.0,12.0,5.0,1.0,,4.0,2.0,
202401,ASTON MARTIN,25.0,6.0,19.0,10.0,,,7.0,2.0,
202401,AUDI,15439.0,2258.0,13136.0,1008.0,3941.0,2300.0,1804.0,4083.0,45.0
202401,BENTLEY,63.0,14.0,48.0,22.0,,2.0,10.0,14.0,1.0
202401,BMW,16087.0,3036.0,13030.0,1758.0,3030.0,1618.0,2138.0,4486.0,21.0
202401,BYD,139.0,102.0,37.0,18.0,,,13.0,6.0,
202401,CADILLAC,12.0,1.0,11.0,6.0,,,4.0,1.0,
202401,CITROEN,4439.0,1474.0,2962.0,1855.0,16.0,609.0,224.0,258.0,3.0
202401,DACIA,6631.0,4678.0,1952.0,1155.0,2.0,223.0,252.0,320.0,1.0
202401,DS,220.0,54.0,166.0,89.0,,,39.0,38.0,
202401,FERRARI,162.0,77.0,84.0,32.0,,2.0,21.0,29.0,1.0
202401,FIAT,4500.0,1181.0,3318.0,2169.0,642.0,271.0,83.0,153.0,1.0
202401,FISKER,29.0,11.0,18.0,1.0,,,11.0,6.0,
202401,FORD,7378.0,2717.0,4659.0,896.0,262.0,118.0,1079.0,2304.0,2.0
202401,GWM,90.0,22.0,68.0,51.0,,,4.0,13.0,
202401,HONDA,484.0,350.0,134.0,91.0,,2.0,13.0,28.0,
202401,HYUNDAI,6501.0,1492.0,5001.0,3302.0,32.0,632.0,295.0,740.0,8.0
202401,INEOS,75.0,43.0,32.0,8.0,1.0,,6.0,17.0,
202401,IVECO,78.0,53.0,25.0,9.0,2.0,4.0,6.0,4.0,
202401,JAGUAR,321.0,45.0,276.0,110.0,,103.0,30.0,33.0,
202401,JEEP,1147.0,310.0,837.0,429.0,9.0,213.0,105.0,81.0,
202401,KIA,4838.0,1556.0,3282.0,1472.0,15.0,202.0,591.0,1002.0,
202401,LADA,2.0,,2.0,2.0,,,,,
202401,LAMBORGHINI,117.0,54.0,63.0,19.0,2.0,4.0,12.0,26.0,
202401,LANCIA,1.0,1.0,,,,,,,
202401,LAND ROVER,1038.0,253.0,784.0,294.0,,76.0,173.0,241.0,1.0
202401,LEXUS,379.0,166.0,213.0,98.0,1.0,3.0,28.0,83.0,
202401,LOTUS,19.0,3.0,16.0,6.0,3.0,,4.0,3.0,
202401,LUCID,2.0,1.0,1.0,,,,,1.0,
202401,LYNK & CO,5.0,,5.0,,,4.0,,1.0,
202401,MAN,83.0,37.0,45.0,13.0,2.0,2.0,5.0,23.0,1.0
202401,MASERATI,41.0,7.0,34.0,12.0,,1.0,5.0,16.0,
202401,MAXUS,6.0,,6.0,5.0,,,1.0,,
202401,MAZDA,2879.0,1475.0,1404.0,639.0,8.0,189.0,202.0,366.0,
202401,MERCEDES,21323.0,7158.0,14144.0,2315.0,1360.0,1520.0,2625.0,6324.0,21.0
202401,MG ROEWE,896.0,249.0,647.0,321.0,,22.0,60.0,244.0,
202401,MINI,2158.0,897.0,1260.0,271.0,394.0,110.0,212.0,273.0,1.0
202401,MITSUBISHI,2348.0,1104.0,1239.0,925.0,,25.0,94.0,195.0,5.0
202401,MORGAN,5.0,3.0,2.0,1.0,,,1.0,,
202401,NIO,27.0,9.0,18.0,4.0,1.0,,3.0,10.0,
202401,NISSAN,2512.0,959.0,1549.0,948.0,1.0,215.0,110.0,275.0,4.0
202401,OPEL,12631.0,1447.0,11176.0,4990.0,12.0,1000.0,1256.0,3918.0,8.0
202401,PEUGEOT,4886.0,1383.0,3501.0,2200.0,28.0,180.0,545.0,548.0,2.0
202401,POLESTAR,110.0,26.0,84.0,,,2.0,27.0,55.0,
202401,PORSCHE,3798.0,1062.0,2701.0,1054.0,850.0,52.0,298.0,447.0,35.0
202401,RENAULT,2945.0,1421.0,1523.0,612.0,6.0,75.0,296.0,534.0,1.0
202401,ROLLS ROYCE,28.0,5.0,23.0,3.0,1.0,1.0,10.0,8.0,
202401,SEAT,10070.0,3496.0,6561.0,1120.0,97.0,1148.0,1437.0,2759.0,13.0
202401,SKODA,16686.0,5598.0,11075.0,1074.0,155.0,1404.0,2858.0,5584.0,13.0
202401,SMART,1180.0,900.0,275.0,127.0,9.0,27.0,41.0,71.0,5.0
202401,SSANGYONG,158.0,60.0,98.0,66.0,,6.0,14.0,12.0,
202401,SUBARU,394.0,136.0,258.0,233.0,,2.0,8.0,15.0,
202401,SUZUKI,1153.0,598.0,555.0,426.0,5.0,5.0,50.0,69.0,
202401,TESLA,3152.0,1711.0,1439.0,42.0,127.0,7.0,466.0,797.0,2.0
202401,TOYOTA,6703.0,2441.0,4261.0,2297.0,11.0,345.0,420.0,1188.0,1.0
202401,VINFAST,1.0,,1.0,1.0,,,,,
202401,VOLVO,4049.0,749.0,3298.0,1146.0,11.0,293.0,826.0,1022.0,2.0
202401,VW,41548.0,9080.0,32418.0,3256.0,5448.0,8019.0,4712.0,10983.0,50.0
202401,SONSTIGE,890.0,241.0,649.0,230.0,307.0,8.0,52.0,52.0,
202402,ALFA ROMEO,438.0,122.0,316.0,68.0,9.0,100.0,62.0,77.0,
202402,ALPINE,52.0,40.0,12.0,6.0,1.0,1.0,2.0,2.0,
202402,ASTON MARTIN,26.0,8.0,18.0,10.0,,2.0,3.0,3.0,
202402,AUDI,14274.0,2250.0,11996.0,1162.0,3297.0,1436.0,1874.0,4227.0,28.0
202402,BENTLEY,46.0,17.0,29.0,9.0,,1.0,7.0,12.0,
202402,BMW,16096.0,3186.0,12888.0,1146.0,3190.0,1767.0,2122.0,4663.0,22.0
202402,BYD,94.0,33.0,61.0,27.0,,1.0,21.0,12.0,
202402,CADILLAC,20.0,9.0,11.0,6.0,,1.0,3.0,1.0,
202402,CITROEN,3641.0,1636.0,2005.0,1412.0,32.0,108.0,194.0,259.0,
202402,DACIA,5851.0,4662.0,1186.0,341.0,5.0,170.0,222.0,448.0,3.0
202402,DS,199.0,73.0,126.0,24.0,,11.0,30.0,61.0,
202402,FERRARI,178.0,89.0,89.0,33.0,,2.0,22.0,32.0,
202402,FIAT,5150.0,1722.0,3428.0,2540.0,36.0,549.0,168.0,135.0,
202402,FISKER,27.0,13.0,14.0,,,,6.0,8.0,
202402,FORD,7699.0,3026.0,4672.0,988.0,378.0,134.0,1103.0,2069.0,1.0
202402,GWM,166.0,101.0,64.0,32.0,,,13.0,19.0,1.0
202402,HONDA,503.0,372.0,131.0,89.0,,2.0,16.0,24.0,
202402,HYUNDAI,6998.0,1879.0,5114.0,3383.0,29.0,524.0,369.0,809.0,5.0
202402,INEOS,66.0,22.0,43.0,12.0,,,17.0,14.0,1.0
202402,IVECO,68.0,61.0,7.0,2.0,,,1.0,4.0,
202402,JAGUAR,125.0,49.0,76.0,29.0,,3.0,11.0,33.0,
202402,JEEP,936.0,270.0,666.0,241.0,1.0,252.0,62.0,110.0,
202402,KIA,5667.0,1861.0,3806.0,2020.0,10.0,187.0,494.0,1095.0,
202402,LADA,5.0,,5.0,5.0,,,,,
202402,LAMBORGHINI,108.0,33.0,75.0,32.0,4.0,1.0,16.0,22.0,
202402,LAND ROVER,1010.0,270.0,739.0,177.0,,94.0,210.0,258.0,1.0
202402,LEXUS,236.0,88.0,148.0,84.0,11.0,2.0,10.0,41.0,
202402,LOTUS,25.0,8.0,17.0,5.0,7.0,,3.0,2.0,
202402,LUCID,4.0,1.0,3.0,,,,2.0,1.0,
202402,LYNK & CO,2.0,1.0,1.0,,,,,1.0,
202402,MAN,105.0,44.0,61.0,9.0,2.0,3.0,6.0,41.0,
202402,MASERATI,32.0,19.0,13.0,5.0,,,1.0,7.0,
202402,MAXUS,5.0,,5.0,5.0,,,,,
202402,MAZDA,3313.0,1743.0,1570.0,656.0,8.0,250.0,225.0,431.0,
202402,MERCEDES,20070.0,7287.0,12738.0,1842.0,1630.0,1020.0,2455.0,5791.0,45.0
202402,MG ROEWE,1986.0,275.0,1711.0,264.0,1267.0,3.0,51.0,126.0,
202402,MINI,2655.0,1220.0,1432.0,352.0,498.0,92.0,184.0,306.0,3.0
202402,MITSUBISHI,2555.0,1242.0,1309.0,781.0,2.0,216.0,79.0,231.0,4.0
202402,MORGAN,4.0,2.0,2.0,2.0,,,,,
202402,NIO,27.0,7.0,20.0,6.0,,2.0,4.0,8.0,
202402,NISSAN,2372.0,1072.0,1300.0,872.0,,166.0,107.0,155.0,
202402,OPEL,11571.0,1858.0,9701.0,2103.0,14.0,1278.0,1268.0,5038.0,12.0
202402,PEUGEOT,4704.0,1752.0,2946.0,1372.0,41.0,337.0,509.0,687.0,6.0
202402,POLESTAR,164.0,20.0,144.0,1.0,,1.0,63.0,79.0,
202402,PORSCHE,4296.0,1325.0,2943.0,784.0,1152.0,83.0,380.0,544.0,28.0
202402,RENAULT,2575.0,1376.0,1198.0,298.0,20.0,76.0,252.0,552.0,1.0
202402,ROLLS ROYCE,27.0,7.0,20.0,4.0,4.0,,6.0,6.0,
202402,SEAT,11761.0,4949.0,6808.0,1437.0,270.0,470.0,1697.0,2934.0,4.0
202402,SKODA,15848.0,5093.0,10742.0,1189.0,311.0,1148.0,2734.0,5360.0,13.0
202402,SMART,1205.0,1092.0,113.0,41.0,,3.0,32.0,37.0,
202402,SSANGYONG,132.0,77.0,55.0,31.0,,2.0,12.0,10.0,
202402,SUBARU,351.0,192.0,158.0,130.0,,,9.0,19.0,1.0
202402,SUZUKI,2443.0,860.0,1583.0,1331.0,6.0,75.0,84.0,87.0,
202402,TESLA,6038.0,4007.0,2027.0,40.0,136.0,12.0,607.0,1232.0,4.0
202402,TOYOTA,6616.0,2604.0,4011.0,2098.0,34.0,229.0,407.0,1243.0,1.0
202402,VINFAST,13.0,,13.0,13.0,,,,,
202402,VOLVO,5469.0,994.0,4471.0,930.0,26.0,1269.0,912.0,1334.0,4.0
202402,VW,40361.0,8973.0,31319.0,4305.0,5180.0,5794.0,5019.0,11021.0,69.0
202402,SONSTIGE,980.0,381.0,599.0,196.0,298.0,5.0,51.0,49.0,
202403,AIWAYS,1.0,,1.0,,,,1.0,,
202403,ALFA ROMEO,548.0,151.0,397.0,79.0,19.0,137.0,61.0,101.0,
202403,ALPINE,54.0,21.0,33.0,20.0,1.0,,1.0,11.0,
202403,ASTON MARTIN,25.0,11.0,14.0,7.0,,,,7.0,
202403,AUDI,17200.0,2976.0,14205.0,1314.0,3203.0,2956.0,2113.0,4619.0,19.0
202403,BENTLEY,75.0,22.0,53.0,19.0,,1.0,11.0,22.0,
202403,BMW,21366.0,5439.0,15908.0,1410.0,3366.0,2023.0,2885.0,6224.0,19.0
202403,BYD,160.0,89.0,71.0,18.0,,,19.0,34.0,
202403,CADILLAC,11.0,1.0,10.0,2.0,,,6.0,2.0,
202403,CITROEN,7725.0,1922.0,5803.0,3811.0,42.0,1419.0,211.0,320.0,
202403,DACIA,6081.0,4855.0,1226.0,405.0,13.0,148.0,183.0,477.0,
202403,DS,259.0,69.0,190.0,70.0,1.0,36.0,40.0,43.0,
202403,FERRARI,216.0,101.0,115.0,39.0,,,34.0,42.0,
202403,FIAT,6475.0,2439.0,4034.0,2639.0,40.0,941.0,199.0,215.0,2.0
202403,FISKER,24.0,6.0,18.0,,,,8.0,10.0,
202403,FORD,10603.0,3642.0,6960.0,2171.0,547.0,815.0,1361.0,2066.0,1.0
202403,GWM,307.0,211.0,96.0,56.0,,1.0,12.0,27.0,
202403,HONDA,802.0,582.0,220.0,160.0,,2.0,18.0,40.0,
202403,HYUNDAI,9381.0,2762.0,6618.0,3654.0,16.0,1267.0,480.0,1201.0,1.0
202403,INEOS,42.0,19.0,23.0,6.0,1.0,1.0,2.0,13.0,
202403,IVECO,114.0,70.0,44.0,22.0,2.0,14.0,3.0,3.0,
202403,JAGUAR,317.0,74.0,243.0,119.0,,58.0,29.0,37.0,
202403,JEEP,1066.0,278.0,788.0,243.0,7.0,393.0,60.0,85.0,
202403,KIA,6691.0,2186.0,4504.0,1898.0,21.0,663.0,571.0,1351.0,1.0
202403,LADA,1.0,,1.0,1.0,,,,,
202403,LAMBORGHINI,121.0,44.0,77.0,17.0,2.0,,26.0,32.0,
202403,LAND ROVER,1231.0,325.0,905.0,308.0,5.0,159.0,177.0,256.0,1.0
202403,LEXUS,341.0,86.0,253.0,159.0,23.0,21.0,17.0,33.0,2.0
202403,LOTUS,19.0,7.0,12.0,7.0,3.0,,,2.0,
202403,LUCID,5.0,,5.0,,,,2.0,3.0,
202403,MAN,137.0,63.0,74.0,31.0,1.0,2.0,8.0,32.0,
202403,MASERATI,48.0,19.0,29.0,7.0,,,6.0,16.0,
202403,MAXUS,3.0,,3.0,1.0,,,,2.0,
202403,MAZDA,5598.0,2397.0,3200.0,1879.0,18.0,421.0,334.0,548.0,1.0
202403,MERCEDES,21706.0,7986.0,13700.0,2284.0,1355.0,755.0,2527.0,6779.0,20.0
202403,MG ROEWE,1559.0,641.0,918.0,663.0,27.0,17.0,46.0,165.0,
202403,MINI,3360.0,1855.0,1499.0,233.0,466.0,98.0,291.0,411.0,6.0
202403,MITSUBISHI,5395.0,1517.0,3875.0,3386.0,4.0,125.0,114.0,246.0,3.0
202403,MORGAN,5.0,5.0,,,,,,,
202403,NIO,48.0,17.0,31.0,15.0,1.0,,4.0,11.0,
202403,NISSAN,4326.0,1749.0,2576.0,1033.0,3.0,1108.0,124.0,308.0,1.0
202403,OPEL,12958.0,1537.0,11415.0,2449.0,7.0,2581.0,1083.0,5295.0,6.0
202403,PEUGEOT,5338.0,1640.0,3692.0,1271.0,28.0,1143.0,488.0,762.0,6.0
202403,POLESTAR,357.0,22.0,335.0,,,211.0,55.0,69.0,
202403,PORSCHE,4072.0,1710.0,2359.0,509.0,515.0,87.0,479.0,769.0,3.0
202403,RENAULT,4091.0,1973.0,2118.0,1008.0,77.0,119.0,321.0,593.0,
202403,ROLLS ROYCE,34.0,4.0,30.0,5.0,8.0,,8.0,9.0,
202403,SEAT,14253.0,6181.0,8061.0,1222.0,101.0,1872.0,1666.0,3200.0,11.0
202403,SKODA,16322.0,5030.0,11283.0,1642.0,217.0,1684.0,2703.0,5037.0,9.0
202403,SMART,1497.0,1317.0,180.0,71.0,1.0,7.0,37.0,64.0,
202403,SSANGYONG,239.0,104.0,135.0,104.0,,16.0,9.0,6.0,
202403,SUBARU,436.0,232.0,204.0,173.0,,2.0,11.0,18.0,
202403,SUZUKI,3214.0,1001.0,2206.0,1828.0,25.0,152.0,94.0,107.0,7.0
202403,TESLA,3878.0,1942.0,1935.0,29.0,36.0,15.0,643.0,1212.0,1.0
202403,TOYOTA,8649.0,3153.0,5491.0,2138.0,78.0,1420.0,467.0,1388.0,5.0
202403,VINFAST,6.0,,6.0,,,,,6.0,
202403,VOLVO,5861.0,1138.0,4723.0,1192.0,21.0,1278.0,966.0,1266.0,
202403,VW,48180.0,11940.0,36200.0,5069.0,6024.0,8020.0,5501.0,11586.0,40.0
202403,SONSTIGE,1013.0,391.0,622.0,204.0,263.0,16.0,65.0,74.0,
202404,AIWAYS,2.0,,2.0,,,,2.0,,
202404,ALFA ROMEO,576.0,175.0,401.0,100.0,16.0,135.0,52.0,98.0,
202404,ALPINE,41.0,27.0,14.0,7.0,,1.0,3.0,3.0,
202404,ASTON MARTIN,39.0,5.0,34.0,16.0,,1.0,7.0,10.0,
202404,AUDI,18620.0,2998.0,15585.0,1290.0,1257.0,6194.0,2053.0,4791.0,37.0
202404,BENTLEY,87.0,30.0,57.0,16.0,,1.0,18.0,22.0,
202404,BMW,21626.0,4376.0,17233.0,1541.0,4602.0,2732.0,2592.0,5766.0,17.0
202404,BYD,183.0,113.0,70.0,10.0,,4.0,19.0,37.0,
202404,CADILLAC,18.0,5.0,13.0,5.0,,,4.0,4.0,
202404,CITROEN,5322.0,1688.0,3633.0,1931.0,23.0,1304.0,173.0,202.0,1.0
202404,DACIA,5700.0,4593.0,1106.0,321.0,50.0,60.0,203.0,472.0,1.0
202404,DS,265.0,79.0,186.0,59.0,1.0,32.0,47.0,47.0,
202404,FERRARI,197.0,99.0,98.0,24.0,,,26.0,48.0,
202404,FIAT,5220.0,2415.0,2805.0,1450.0,49.0,869.0,207.0,230.0,
202404,FISKER,30.0,16.0,14.0,1.0,,,4.0,9.0,
202404,FORD,8279.0,2795.0,5479.0,1220.0,281.0,814.0,1235.0,1929.0,5.0
202404,GWM,247.0,140.0,107.0,68.0,,2.0,13.0,24.0,
202404,HONDA,700.0,479.0,221.0,147.0,,1.0,24.0,49.0,
202404,HYUNDAI,9106.0,2974.0,6131.0,3607.0,22.0,761.0,523.0,1218.0,1.0
202404,INEOS,34.0,15.0,19.0,4.0,2.0,1.0,7.0,5.0,
202404,IVECO,110.0,80.0,30.0,20.0,1.0,3.0,4.0,2.0,
202404,JAGUAR,232.0,83.0,149.0,47.0,,20.0,27.0,55.0,
202404,JEEP,995.0,321.0,673.0,228.0,,281.0,54.0,110.0,1.0
202404,KIA,6556.0,1955.0,4598.0,2250.0,7.0,353.0,626.0,1362.0,3.0
202404,LADA,5.0,,5.0,4.0,,,1.0,,
202404,LAMBORGHINI,108.0,37.0,71.0,20.0,4.0,1.0,24.0,22.0,
202404,LAND ROVER,1207.0,306.0,901.0,322.0,6.0,91.0,190.0,292.0,
202404,LEXUS,443.0,110.0,333.0,229.0,34.0,4.0,23.0,43.0,
202404,LOTUS,26.0,7.0,19.0,9.0,3.0,,3.0,4.0,
202404,LUCID,26.0,2.0,24.0,5.0,,,19.0,,
202404,LYNK & CO,20.0,,20.0,,,19.0,,1.0,
202404,MAN,133.0,51.0,82.0,25.0,1.0,13.0,6.0,37.0,
202404,MASERATI,78.0,12.0,66.0,43.0,,,11.0,12.0,
202404,MAXUS,7.0,,7.0,6.0,,,1.0,,
202404,MAZDA,4026.0,2310.0,1714.0,538.0,6.0,430.0,220.0,520.0,2.0
202404,MERCEDES,22557.0,7840.0,14695.0,2424.0,1819.0,1284.0,2591.0,6577.0,22.0
202404,MG ROEWE,1304.0,453.0,851.0,332.0,71.0,5.0,39.0,404.0,
202404,MINI,2512.0,1156.0,1356.0,211.0,717.0,9.0,162.0,257.0,
202404,MITSUBISHI,1907.0,1061.0,845.0,528.0,1.0,58.0,81.0,177.0,1.0
202404,MORGAN,4.0,3.0,1.0,,,,1.0,,
202404,NIO,53.0,17.0,36.0,14.0,1.0,,9.0,12.0,
202404,NISSAN,2779.0,1246.0,1533.0,514.0,1.0,649.0,102.0,267.0,
202404,OPEL,9513.0,1636.0,7871.0,1760.0,21.0,1026.0,1028.0,4036.0,6.0
202404,PEUGEOT,5366.0,1807.0,3557.0,744.0,41.0,1525.0,559.0,688.0,2.0
202404,POLESTAR,206.0,34.0,172.0,1.0,,61.0,42.0,68.0,
202404,PORSCHE,4122.0,1545.0,2574.0,663.0,702.0,129.0,413.0,667.0,3.0
202404,RENAULT,4087.0,2351.0,1735.0,598.0,44.0,19.0,362.0,712.0,1.0
202404,ROLLS ROYCE,30.0,5.0,25.0,4.0,7.0,,2.0,12.0,
202404,SEAT,12201.0,5069.0,7121.0,939.0,229.0,1648.0,1647.0,2658.0,11.0
202404,SKODA,15487.0,5497.0,9986.0,1613.0,247.0,877.0,2423.0,4826.0,4.0
202404,SMART,1532.0,1318.0,214.0,32.0,3.0,8.0,64.0,107.0,
202404,SSANGYONG,195.0,102.0,93.0,68.0,,2.0,13.0,10.0,
202404,SUBARU,403.0,238.0,165.0,135.0,1.0,,13.0,16.0,
202404,SUZUKI,1972.0,868.0,1104.0,805.0,45.0,33.0,76.0,145.0,
202404,TESLA,1637.0,617.0,1020.0,24.0,46.0,5.0,345.0,600.0,
202404,TOYOTA,7504.0,3191.0,4310.0,1695.0,489.0,321.0,499.0,1306.0,3.0
202404,VINFAST,2.0,,2.0,2.0,,,,,
202404,VOLVO,5653.0,1447.0,4198.0,612.0,25.0,1232.0,961.0,1368.0,8.0
202404,VW,50739.0,14369.0,36298.0,3990.0,5832.0,6460.0,5963.0,14053.0,72.0
202404,SONSTIGE,1073.0,392.0,681.0,172.0,351.0,12.0,64.0,82.0,
202405,AIWAYS,4.0,,4.0,,,,4.0,,
202405,ALFA ROMEO,585.0,147.0,438.0,61.0,8.0,242.0,51.0,76.0,
202405,ALPINE,43.0,18.0,25.0,11.0,8.0,2.0,2.0,2.0,
202405,ASTON MARTIN,28.0,12.0,16.0,5.0,,1.0,6.0,4.0,
202405,AUDI,18233.0,3204.0,15004.0,1623.0,1456.0,5413.0,2038.0,4474.0,25.0
202405,BENTLEY,63.0,22.0,41.0,16.0,,3.0,5.0,17.0,
202405,BMW,18568.0,4436.0,14084.0,1165.0,3480.0,2163.0,2309.0,4967.0,48.0
202405,BYD,201.0,57.0,144.0,10.0,1.0,100.0,7.0,26.0,
202405,CADILLAC,13.0,2.0,11.0,6.0,,,4.0,1.0,
202405,CITROEN,4359.0,1222.0,3134.0,1555.0,27.0,1272.0,123.0,157.0,3.0
202405,DACIA,5135.0,3886.0,1246.0,545.0,17.0,92.0,200.0,392.0,3.0
202405,DS,188.0,43.0,145.0,37.0,,49.0,18.0,41.0,
202405,FERRARI,179.0,73.0,106.0,44.0,,1.0,22.0,39.0,
202405,FIAT,5376.0,2270.0,3105.0,1584.0,23.0,1083.0,180.0,235.0,1.0
202405,FISKER,12.0,6.0,6.0,,,,2.0,4.0,
202405,FORD,7791.0,2584.0,5203.0,1580.0,307.0,934.0,915.0,1467.0,4.0
202405,GWM,268.0,150.0,118.0,67.0,,1.0,21.0,29.0,
202405,HONDA,465.0,340.0,125.0,87.0,,2.0,11.0,25.0,
202405,HYUNDAI,8129.0,2533.0,5594.0,3594.0,29.0,593.0,428.0,950.0,2.0
202405,INEOS,31.0,14.0,17.0,5.0,1.0,,6.0,5.0,
202405,IVECO,105.0,72.0,33.0,12.0,2.0,6.0,5.0,8.0,
202405,JAGUAR,165.0,68.0,97.0,38.0,,8.0,16.0,35.0,
202405,JEEP,1020.0,279.0,741.0,210.0,2.0,372.0,59.0,98.0,
202405,KIA,5791.0,1817.0,3974.0,1809.0,12.0,621.0,615.0,917.0,
202405,LADA,6.0,,6.0,6.0,,,,,
202405,LAMBORGHINI,88.0,25.0,63.0,13.0,5.0,,18.0,27.0,
202405,LAND ROVER,888.0,238.0,650.0,230.0,,30.0,168.0,222.0,
202405,LEXUS,375.0,180.0,195.0,137.0,6.0,5.0,9.0,38.0,
202405,LOTUS,29.0,13.0,16.0,5.0,3.0,,3.0,5.0,
202405,LUCID,13.0,3.0,10.0,,,,7.0,3.0,
202405,LYNK & CO,1.0,1.0,,,,,,,
202405,MAN,144.0,54.0,90.0,37.0,,6.0,11.0,36.0,
202405,MASERATI,47.0,16.0,31.0,9.0,,,6.0,16.0,
202405,MAXUS,13.0,1.0,12.0,8.0,,,3.0,1.0,
202405,MAZDA,3501.0,2107.0,1391.0,654.0,7.0,103.0,207.0,420.0,3.0
202405,MERCEDES,19832.0,6691.0,13128.0,2191.0,1448.0,1558.0,2168.0,5763.0,13.0
202405,MG ROEWE,2699.0,856.0,1843.0,240.0,559.0,26.0,79.0,939.0,
202405,MINI,1943.0,880.0,1062.0,302.0,352.0,30.0,162.0,216.0,1.0
202405,MITSUBISHI,1652.0,932.0,720.0,371.0,1.0,122.0,70.0,156.0,
202405,MORGAN,6.0,5.0,1.0,1.0,,,,,
202405,NIO,35.0,10.0,25.0,,1.0,1.0,8.0,15.0,
202405,NISSAN,1914.0,780.0,1134.0,673.0,,217.0,100.0,144.0,
202405,OPEL,13455.0,2412.0,11041.0,3583.0,15.0,1674.0,864.0,4905.0,2.0
202405,PEUGEOT,6016.0,1556.0,4456.0,944.0,41.0,2436.0,449.0,586.0,4.0
202405,POLESTAR,414.0,55.0,359.0,4.0,1.0,198.0,54.0,102.0,
202405,PORSCHE,2974.0,982.0,1986.0,568.0,541.0,103.0,299.0,475.0,6.0
202405,RENAULT,4512.0,2118.0,2390.0,955.0,36.0,402.0,252.0,745.0,4.0
202405,ROLLS ROYCE,42.0,3.0,39.0,5.0,18.0,1.0,8.0,7.0,
202405,SEAT,16036.0,5871.0,10156.0,2786.0,60.0,2885.0,1709.0,2716.0,9.0
202405,SKODA,17486.0,6181.0,11300.0,2264.0,209.0,1510.0,2576.0,4741.0,5.0
202405,SMART,1509.0,1098.0,409.0,48.0,,190.0,76.0,95.0,2.0
202405,SSANGYONG,198.0,114.0,84.0,60.0,1.0,2.0,14.0,7.0,
202405,SUBARU,321.0,189.0,132.0,95.0,,2.0,14.0,21.0,
202405,SUZUKI,1489.0,818.0,671.0,413.0,20.0,101.0,40.0,97.0,
202405,TESLA,1896.0,930.0,965.0,16.0,102.0,6.0,323.0,518.0,1.0
202405,TOYOTA,6509.0,2858.0,3648.0,1928.0,39.0,332.0,375.0,974.0,3.0
202405,VINFAST,8.0,4.0,4.0,2.0,,,2.0,,
202405,VOLVO,5098.0,1328.0,3770.0,586.0,14.0,1653.0,581.0,936.0,
202405,VW,47636.0,13788.0,33804.0,4228.0,4908.0,8343.0,5202.0,11123.0,44.0
202405,XPENG,12.0,1.0,11.0,9.0,,,2.0,,
202405,SONSTIGE,876.0,304.0,572.0,208.0,241.0,8.0,54.0,61.0,
202406,AIWAYS,16.0,,16.0,,,,16.0,,
202406,ALFA ROMEO,932.0,169.0,762.0,258.0,21.0,317.0,78.0,88.0,1.0
202406,ALPINE,69.0,25.0,44.0,28.0,2.0,6.0,1.0,7.0,
202406,ASTON MARTIN,35.0,10.0,25.0,18.0,,1.0,5.0,1.0,
202406,AUDI,20398.0,3785.0,16590.0,1763.0,1471.0,5967.0,2472.0,4917.0,23.0
202406,BENTLEY,131.0,18.0,113.0,86.0,2.0,1.0,18.0,6.0,
202406,BMW,20947.0,5504.0,15417.0,1045.0,3192.0,3025.0,2791.0,5364.0,26.0
202406,BYD,425.0,81.0,343.0,82.0,1.0,179.0,35.0,46.0,1.0
202406,CADILLAC,20.0,4.0,16.0,13.0,,,1.0,2.0,
202406,CITROEN,5921.0,1658.0,4262.0,2244.0,23.0,1492.0,212.0,291.0,1.0
202406,DACIA,8805.0,5392.0,3407.0,1860.0,125.0,697.0,297.0,428.0,6.0
