DATE,LAND,STATISTISCHE KENNZIFFER UND ZULASSUNGSBEZIRK,PERSONENKRAFTWAGEN,HUBRAUM BIS 1.399 CM³,1.400 BIS 1.999 CM³,2.000 UND MEHR CM³,UNBE- KANNT,UND ZWAR MIT OFFENEM AUFBAU,UND ZWAR MIT ALLRAD- ANTRIEB,UND ZWAR WOHN- MOBILE,"UND ZWAR KRANKEN- WAGEN, NOTARZT- EINSATZFZ.",UND ZWAR GEWERBLICHE HALTERINNEN UND HALTER,UND ZWAR HALTERINNEN,PKW-DICHTE JE 1.000 EINWOHNER
2020,HESSEN,06434 HOCHTAUNUSKREIS,168731.0,53966.0,85220.0,28754.0,791.0,11861.0,28140.0,1270.0,47.0,38230.0,52433.0,713
2020,HESSEN,06435 MAIN-KINZIG-KREIS,258169.0,92334.0,126924.0,38330.0,581.0,13170.0,30367.0,2514.0,102.0,19899.0,92281.0,616
2020,HESSEN,06436 MAIN-TAUNUS-KREIS,192460.0,66237.0,100058.0,25639.0,526.0,10182.0,25021.0,1283.0,28.0,59022.0,51725.0,810
2020,HESSEN,06437 ODENWALDKREIS,62381.0,22682.0,30310.0,9229.0,160.0,3109.0,9038.0,858.0,41.0,3611.0,22159.0,644
2020,HESSEN,06438 OFFENBACH,214861.0,75702.0,104863.0,33782.0,514.0,12430.0,23909.0,1699.0,38.0,25397.0,76359.0,607
2020,HESSEN,06439 RHEINGAU-TAUNUS-KREIS,121539.0,44297.0,58062.0,18714.0,466.0,8221.0,17441.0,1290.0,35.0,7478.0,45044.0,649
2020,HESSEN,06440 WETTERAUKREIS,191062.0,66285.0,95397.0,28883.0,497.0,10049.0,23676.0,1947.0,58.0,14351.0,68957.0,623
2020,HESSEN,06531 GIESSEN,154546.0,54164.0,77459.0,22443.0,480.0,7479.0,17005.0,1747.0,57.0,14051.0,55632.0,575
2020,HESSEN,06532 LAHN-DILL-KREIS,163018.0,58207.0,81194.0,23271.0,346.0,8046.0,22491.0,1833.0,63.0,12564.0,56899.0,642
2020,HESSEN,06533 LIMBURG-WEILBURG,111407.0,39389.0,55907.0,15795.0,316.0,6230.0,14132.0,1129.0,56.0,8556.0,38554.0,647
2020,HESSEN,06534 MARBURG-BIEDENKOPF,142242.0,54140.0,68942.0,18763.0,397.0,6695.0,16978.0,1515.0,97.0,9711.0,50256.0,577
2020,HESSEN,06535 VOGELSBERGKREIS,71662.0,25551.0,36125.0,9860.0,126.0,2884.0,9531.0,841.0,21.0,4101.0,24090.0,677
2020,HESSEN,"06611 KASSEL,STADT",90301.0,33780.0,43157.0,13063.0,301.0,4399.0,9705.0,1302.0,48.0,12930.0,29446.0,448
2020,HESSEN,06631 FULDA,141795.0,49064.0,72206.0,20206.0,319.0,6488.0,17708.0,1674.0,64.0,11355.0,45297.0,637
2020,HESSEN,06632 HERSFELD-ROTENBURG,78646.0,26697.0,40598.0,11196.0,155.0,3302.0,9422.0,802.0,32.0,4753.0,25288.0,651
2020,HESSEN,"06633 KASSEL, LAND",149300.0,58655.0,69471.0,20782.0,392.0,7919.0,16584.0,2569.0,19.0,8480.0,52257.0,631
2020,HESSEN,06634 SCHWALM-EDER-KREIS,118283.0,43976.0,57942.0,16083.0,282.0,5495.0,13907.0,1708.0,47.0,5762.0,40677.0,656
2020,HESSEN,06635 WALDECK-FRANKENBERG,104465.0,38157.0,52205.0,13875.0,228.0,4182.0,13629.0,1145.0,60.0,7290.0,35258.0,666
2020,HESSEN,06636 WERRA-MEISSNER-KREIS,62541.0,22804.0,31377.0,8265.0,95.0,2703.0,7410.0,895.0,30.0,3387.0,21702.0,619
2020,MECKLENBURG-VORPOMMERN,"13003 ROSTOCK, STADT",85321.0,33691.0,42022.0,9458.0,150.0,1689.0,6978.0,944.0,44.0,8388.0,28765.0,408
2020,MECKLENBURG-VORPOMMERN,"13004 SCHWERIN, STADT",44163.0,17313.0,21887.0,4893.0,70.0,818.0,3682.0,480.0,38.0,6015.0,14829.0,461
2020,MECKLENBURG-VORPOMMERN,13071 MECKLENBURGISCHE SEENPLA.,144135.0,53928.0,73395.0,16672.0,140.0,2142.0,14964.0,1383.0,99.0,9649.0,52899.0,556
2020,MECKLENBURG-VORPOMMERN,13072 ROSTOCK,125676.0,45437.0,63644.0,16405.0,190.0,2661.0,13878.0,1331.0,71.0,9947.0,46455.0,584
2020,MECKLENBURG-VORPOMMERN,13073 VORPOMMERN-RUEGEN,122794.0,48157.0,59708.0,14761.0,168.0,2523.0,13825.0,1389.0,73.0,9870.0,45539.0,547
2020,MECKLENBURG-VORPOMMERN,13074 NORDWESTMECKLENBURG,90168.0,35214.0,44050.0,10776.0,128.0,1892.0,8901.0,1102.0,50.0,5555.0,34079.0,575
2020,MECKLENBURG-VORPOMMERN,13075 VORPOMMERN-GREIFSWALD,124990.0,47433.0,62260.0,15170.0,127.0,1949.0,13351.0,1052.0,95.0,7683.0,46547.0,528
2020,MECKLENBURG-VORPOMMERN,13076 LUDWIGSLUST-PARCHIM,127716.0,46407.0,65261.0,15933.0,115.0,2403.0,12766.0,1421.0,78.0,7390.0,47801.0,601
2020,NIEDERSACHSEN,"03101 BRAUNSCHWEIG,STADT",142815.0,54264.0,71869.0,15863.0,819.0,5970.0,13863.0,1531.0,72.0,33257.0,42186.0,575
2020,NIEDERSACHSEN,"03102 SALZGITTER,STADT",55793.0,21629.0,27094.0,6976.0,94.0,2386.0,4796.0,514.0,33.0,3480.0,18583.0,532
2020,NIEDERSACHSEN,"03103 WOLFSBURG,STADT",140510.0,43626.0,85710.0,9113.0,2061.0,2687.0,19924.0,999.0,61.0,85218.0,19259.0,1132
2020,NIEDERSACHSEN,03151 GIFHORN,107475.0,43354.0,51181.0,12751.0,189.0,4888.0,10986.0,1786.0,38.0,5192.0,36758.0,611
2020,NIEDERSACHSEN,03153 GOSLAR,80238.0,32137.0,38240.0,9742.0,119.0,3507.0,9151.0,1005.0,47.0,5885.0,28395.0,586
2020,NIEDERSACHSEN,03154 HELMSTEDT,55671.0,23217.0,26261.0,6047.0,146.0,2421.0,5276.0,787.0,34.0,3098.0,19288.0,610
2020,NIEDERSACHSEN,03155 NORTHEIM,87402.0,33850.0,42625.0,10763.0,164.0,3582.0,9342.0,1036.0,47.0,6318.0,30480.0,658
2020,NIEDERSACHSEN,03157 PEINE,84159.0,33408.0,39791.0,10782.0,178.0,3921.0,7421.0,1023.0,31.0,4157.0,30793.0,628
2020,NIEDERSACHSEN,03158 WOLFENBUETTEL,74676.0,31139.0,34499.0,8861.0,177.0,3705.0,6675.0,1056.0,16.0,3786.0,27680.0,623
2020,NIEDERSACHSEN,03159 GÖTTINGEN,183338.0,69602.0,88949.0,24378.0,409.0,8016.0,19496.0,2487.0,126.0,13937.0,65202.0,559
2020,NIEDERSACHSEN,03241 HANNOVER,584772.0,215625.0,281164.0,86353.0,1630.0,28779.0,59692.0,7062.0,376.0,67349.0,198770.0,505
2020,NIEDERSACHSEN,03251 DIEPHOLZ,140521.0,50484.0,67542.0,22182.0,313.0,6226.0,14329.0,1933.0,59.0,10126.0,49734.0,648
2020,NIEDERSACHSEN,03252 HAMELN-PYRMONT,92015.0,34502.0,44483.0,12819.0,211.0,4517.0,9250.0,1142.0,58.0,4844.0,33692.0,619
2020,NIEDERSACHSEN,03254 HILDESHEIM,160919.0,65829.0,74895.0,19843.0,352.0,7130.0,14926.0,1830.0,24.0,9677.0,58973.0,582
2020,NIEDERSACHSEN,03255 HOLZMINDEN,44853.0,16990.0,21748.0,6044.0,71.0,1950.0,4992.0,583.0,23.0,2491.0,15458.0,632
2020,NIEDERSACHSEN,03256 NIENBURG(WESER),77248.0,26744.0,38581.0,11674.0,249.0,2748.0,7864.0,1075.0,42.0,5513.0,27427.0,636
2020,NIEDERSACHSEN,03257 SCHAUMBURG,101117.0,39029.0,47748.0,14105.0,235.0,4943.0,9550.0,1239.0,41.0,5538.0,37458.0,641
2020,NIEDERSACHSEN,03351 CELLE,109413.0,39855.0,53407.0,15935.0,216.0,4554.0,11179.0,1661.0,57.0,7016.0,40077.0,611
2020,NIEDERSACHSEN,03352 CUXHAVEN,125294.0,47154.0,60304.0,17621.0,215.0,4985.0,12066.0,2094.0,54.0,5628.0,45127.0,632
2020,NIEDERSACHSEN,03353 HARBURG,165978.0,59606.0,78336.0,27569.0,467.0,9615.0,19676.0,3492.0,37.0,12850.0,62261.0,657
2020,NIEDERSACHSEN,03354 LUECHOW-DANNENBERG,30814.0,10855.0,15418.0,4486.0,55.0,1070.0,3479.0,646.0,15.0,1571.0,11819.0,636
2020,NIEDERSACHSEN,03355 LUENEBURG,103824.0,39214.0,49476.0,14800.0,334.0,4960.0,10107.0,2157.0,37.0,9355.0,38980.0,566
2020,NIEDERSACHSEN,03356 OSTERHOLZ,72371.0,27593.0,33662.0,10905.0,211.0,3422.0,6622.0,1201.0,18.0,3003.0,26938.0,638
2020,NIEDERSACHSEN,03357 ROTENBURG(WUEMME),112511.0,37274.0,59103.0,15917.0,217.0,4004.0,11461.0,1737.0,58.0,13569.0,37186.0,688
2020,NIEDERSACHSEN,03358 HEIDEKREIS,87842.0,30086.0,43930.0,13668.0,158.0,3231.0,9177.0,1419.0,51.0,4797.0,31446.0,629
2020,NIEDERSACHSEN,03359 STADE,125293.0,46086.0,60367.0,18525.0,315.0,5722.0,13011.0,2398.0,40.0,8510.0,43664.0,617
2020,NIEDERSACHSEN,03360 UELZEN,56623.0,22716.0,26520.0,7277.0,110.0,2158.0,5738.0,854.0,32.0,3067.0,20688.0,612
2020,NIEDERSACHSEN,03361 VERDEN,86449.0,31957.0,41828.0,12492.0,172.0,4068.0,8879.0,1269.0,33.0,6595.0,31666.0,632
2020,NIEDERSACHSEN,"03401 DELMENHORST,STADT",42351.0,16758.0,19499.0,6016.0,78.0,1661.0,3182.0,486.0,11.0,3399.0,14760.0,546
2020,NIEDERSACHSEN,"03402 EMDEN,STADT",24613.0,10707.0,10996.0,2872.0,38.0,838.0,1762.0,469.0,18.0,2088.0,8031.0,490
2020,NIEDERSACHSEN,"03403 OLDENBURG(OLDENB),STADT",88688.0,34114.0,41943.0,12349.0,282.0,3781.0,6615.0,1560.0,51.0,11383.0,32437.0,527
2020,NIEDERSACHSEN,"03404 OSNABRUECK,STADT",85182.0,32237.0,41133.0,11491.0,321.0,4023.0,7248.0,941.0,57.0,12945.0,28768.0,517
2020,NIEDERSACHSEN,"03405 WILHELMSHAVEN,STADT",40396.0,17240.0,17835.0,5270.0,51.0,1677.0,2816.0,645.0,17.0,2967.0,13772.0,530
2020,NIEDERSACHSEN,03451 AMMERLAND,79900.0,29463.0,38113.0,12155.0,169.0,3687.0,7439.0,1384.0,35.0,6098.0,29061.0,644
2020,NIEDERSACHSEN,03452 AURICH,116695.0,45569.0,55393.0,15470.0,263.0,4240.0,9434.0,2419.0,51.0,8008.0,39991.0,615
2020,NIEDERSACHSEN,03453 CLOPPENBURG,100636.0,29323.0,51804.0,19359.0,150.0,3305.0,11277.0,1085.0,40.0,6970.0,33679.0,594
2020,NIEDERSACHSEN,03454 EMSLAND,200735.0,66080.0,105347.0,28993.0,315.0,6359.0,20070.0,2619.0,76.0,17101.0,64050.0,616
2020,NIEDERSACHSEN,03455 FRIESLAND,65725.0,25539.0,30578.0,9473.0,135.0,3092.0,5375.0,1368.0,31.0,3792.0,23830.0,668
2020,NIEDERSACHSEN,03456 GRAFSCHAFT BENTHEIM,84363.0,27531.0,43556.0,12907.0,369.0,2985.0,8319.0,1284.0,76.0,7514.0,27124.0,618
2020,NIEDERSACHSEN,03457 LEER,103155.0,38352.0,49844.0,14777.0,182.0,3697.0,8031.0,2014.0,31.0,5616.0,35937.0,607
2020,NIEDERSACHSEN,03458 OLDENBURG(OLDENBURG),83451.0,30278.0,39724.0,13266.0,183.0,3848.0,8040.0,1479.0,29.0,5701.0,30447.0,641
2020,NIEDERSACHSEN,03459 OSNABRUECK,230115.0,85014.0,112204.0,32431.0,466.0,9716.0,21713.0,2612.0,73.0,15437.0,80710.0,644
2020,NIEDERSACHSEN,03460 VECHTA,87571.0,27263.0,44857.0,15298.0,153.0,3138.0,9708.0,659.0,33.0,8552.0,28235.0,618
2020,NIEDERSACHSEN,03461 WESERMARSCH,53471.0,19721.0,25726.0,7922.0,102.0,2150.0,4836.0,922.0,21.0,2967.0,18502.0,603
2020,NIEDERSACHSEN,03462 WITTMUND,35997.0,13709.0,17452.0,4785.0,51.0,1274.0,3026.0,631.0,41.0,1724.0,12688.0,633
2020,NORDRHEIN-WESTFALEN,"05111 DUESSELDORF, STADT",314293.0,98896.0,160304.0,53905.0,1188.0,18312.0,40963.0,2450.0,215.0,85049.0,90655.0,508
2020,NORDRHEIN-WESTFALEN,"05112 DUISBURG,STADT",232780.0,96601.0,105831.0,30038.0,310.0,10098.0,17123.0,1947.0,87.0,19711.0,80569.0,467
2020,NORDRHEIN-WESTFALEN,"05113 ESSEN,STADT",292043.0,120741.0,133736.0,36830.0,736.0,15687.0,27964.0,2237.0,146.0,39696.0,102060.0,501
2020,NORDRHEIN-WESTFALEN,"05114 KREFELD,STADT",119511.0,48333.0,54531.0,16409.0,238.0,6813.0,11169.0,1276.0,40.0,12949.0,42684.0,526
2020,NORDRHEIN-WESTFALEN,"05116 MOENCHENGLADBACH,STADT",139145.0,56408.0,63473.0,18931.0,333.0,8406.0,12250.0,1432.0,46.0,14370.0,49561.0,532
2020,NORDRHEIN-WESTFALEN,"05117 MUELHEIM A.D.RUHR,STADT",94467.0,38402.0,42595.0,13183.0,287.0,6541.0,9668.0,927.0,40.0,9703.0,35352.0,553
2020,NORDRHEIN-WESTFALEN,"05119 OBERHAUSEN,STADT",111816.0,48324.0,49543.0,13798.0,151.0,5833.0,8361.0,966.0,44.0,8561.0,40361.0,530
2020,NORDRHEIN-WESTFALEN,"05120 REMSCHEID,STADT",62196.0,25437.0,28305.0,8310.0,144.0,3380.0,8635.0,593.0,30.0,7022.0,21290.0,560
2020,NORDRHEIN-WESTFALEN,"05122 SOLINGEN,STADT",95685.0,39286.0,43024.0,13096.0,279.0,5935.0,11436.0,1061.0,23.0,13521.0,32563.0,600
2020,NORDRHEIN-WESTFALEN,"05124 WUPPERTAL,STADT",174273.0,69954.0,80519.0,23237.0,563.0,10001.0,20129.0,1783.0,91.0,20149.0,59903.0,492
2020,NORDRHEIN-WESTFALEN,05154 KLEVE,193893.0,69856.0,93655.0,30022.0,360.0,9237.0,18058.0,3219.0,59.0,13449.0,69255.0,624
2020,NORDRHEIN-WESTFALEN,05158 METTMANN,297054.0,113623.0,140022.0,42556.0,853.0,18112.0,32782.0,3500.0,98.0,37675.0,105751.0,612
2020,NORDRHEIN-WESTFALEN,05162 NEUSS,274820.0,103863.0,129486.0,40672.0,799.0,16804.0,28017.0,2823.0,92.0,29298.0,97657.0,609
2020,NORDRHEIN-WESTFALEN,05166 VIERSEN,189093.0,74131.0,87105.0,27387.0,470.0,11659.0,17244.0,2847.0,91.0,15618.0,71797.0,633
2020,NORDRHEIN-WESTFALEN,05170 WESEL,287117.0,115129.0,131679.0,39737.0,572.0,15435.0,25181.0,3828.0,97.0,18866.0,107363.0,624
2020,NORDRHEIN-WESTFALEN,"05314 BONN,STADT",175249.0,57368.0,93152.0,24221.0,508.0,9370.0,17349.0,1612.0,96.0,42893.0,53560.0,536
2020,NORDRHEIN-WESTFALEN,"05315 KOELN,STADT",490814.0,180481.0,238103.0,70568.0,1662.0,28220.0,50828.0,5752.0,256.0,96567.0,156387.0,452
2020,NORDRHEIN-WESTFALEN,"05316 LEVERKUSEN,STADT",91207.0,34822.0,43612.0,12570.0,203.0,4556.0,9643.0,888.0,53.0,12090.0,30959.0,557
2020,NORDRHEIN-WESTFALEN,"05334 AACHEN, STAEDTEREGION",294232.0,119238.0,134126.0,39818.0,1050.0,18441.0,28303.0,3731.0,126.0,31500.0,103382.0,530
2020,NORDRHEIN-WESTFALEN,05358 DUEREN,162299.0,63606.0,76496.0,21789.0,408.0,9897.0,15105.0,2146.0,80.0,10790.0,58935.0,615
2020,NORDRHEIN-WESTFALEN,05362 RHEIN-ERFT-KREIS,280689.0,110471.0,131511.0,38094.0,613.0,17644.0,25944.0,3415.0,106.0,23880.0,102075.0,597
2020,NORDRHEIN-WESTFALEN,05366 EUSKIRCHEN,130399.0,48079.0,63839.0,18120.0,361.0,7088.0,14907.0,1880.0,51.0,12828.0,44906.0,676
2020,NORDRHEIN-WESTFALEN,05370 HEINSBERG,161231.0,60955.0,75946.0,23983.0,347.0,9499.0,15323.0,2371.0,51.0,11753.0,57300.0,634
2020,NORDRHEIN-WESTFALEN,05374 OBERBERGISCHER KREIS,177670.0,69385.0,83393.0,24473.0,419.0,9233.0,24049.0,2392.0,71.0,15092.0,62732.0,652
2020,NORDRHEIN-WESTFALEN,05378 RHEIN.-BERGISCHER KREIS,180704.0,70939.0,82707.0,26439.0,619.0,12370.0,21372.0,2576.0,69.0,14890.0,69085.0,638
2020,NORDRHEIN-WESTFALEN,05382 RHEIN-SIEG-KREIS,367131.0,141314.0,172641.0,52180.0,996.0,23542.0,37783.0,4790.0,154.0,26396.0,135822.0,612
2020,NORDRHEIN-WESTFALEN,"05512 BOTTROP,STADT",68867.0,29458.0,30610.0,8674.0,125.0,3609.0,5497.0,601.0,20.0,4708.0,25372.0,587
2020,NORDRHEIN-WESTFALEN,"05513 GELSENKIRCHEN,STADT",123028.0,51380.0,55860.0,15557.0,231.0,5258.0,9010.0,802.0,75.0,11073.0,41957.0,472
2020,NORDRHEIN-WESTFALEN,"05515 MUENSTER,STADT",147332.0,52912.0,71605.0,22041.0,774.0,7864.0,14287.0,2427.0,78.0,23756.0,50974.0,469
2020,NORDRHEIN-WESTFALEN,05554 BORKEN,225320.0,79410.0,112650.0,32712.0,548.0,9111.0,21253.0,3362.0,75.0,22695.0,73179.0,608
2020,NORDRHEIN-WESTFALEN,05558 COESFELD,140311.0,51461.0,68820.0,19646.0,384.0,6488.0,13011.0,2474.0,50.0,10817.0,50000.0,638
2020,NORDRHEIN-WESTFALEN,05562 RECKLINGHAUSEN,354897.0,147786.0,161085.0,45384.0,642.0,18353.0,28958.0,3783.0,128.0,20183.0,131866.0,577
2020,NORDRHEIN-WESTFALEN,05566 STEINFURT,273755.0,100861.0,134128.0,38114.0,652.0,11101.0,24781.0,4307.0,93.0,23267.0,93585.0,612
2020,NORDRHEIN-WESTFALEN,05570 WARENDORF,172580.0,63290.0,83818.0,25080.0,392.0,7780.0,15958.0,2294.0,72.0,15207.0,59246.0,621
2020,NORDRHEIN-WESTFALEN,"05711 BIELEFELD,STADT",172363.0,65697.0,80933.0,24657.0,1076.0,7853.0,15898.0,2213.0,74.0,21020.0,59968.0,516
2020,NORDRHEIN-WESTFALEN,05754 GUETERSLOH,229182.0,82843.0,110740.0,34928.0,671.0,11003.0,22143.0,2799.0,71.0,22104.0,80053.0,629
2020,NORDRHEIN-WESTFALEN,05758 HERFORD,162371.0,65075.0,74675.0,22183.0,438.0,7895.0,14908.0,1910.0,50.0,13723.0,59645.0,647
2020,NORDRHEIN-WESTFALEN,05762 HOEXTER,89322.0,33545.0,44061.0,11527.0,189.0,3607.0,9596.0,968.0,41.0,5098.0,30041.0,635
2020,NORDRHEIN-WESTFALEN,05766 LIPPE,216450.0,82618.0,102212.0,31061.0,559.0,10543.0,21175.0,3022.0,87.0,18615.0,78686.0,621
2020,NORDRHEIN-WESTFALEN,05770 MINDEN-LUEBBECKE,202303.0,76651.0,95755.0,29387.0,510.0,8758.0,18971.0,2277.0,69.0,16416.0,72175.0,651
2020,NORDRHEIN-WESTFALEN,05774 PADERBORN,182520.0,66049.0,89966.0,25842.0,663.0,7994.0,17882.0,2228.0,73.0,15827.0,62212.0,595
2020,NORDRHEIN-WESTFALEN,"05911 BOCHUM,STADT",203331.0,88203.0,91588.0,22945.0,595.0,9811.0,17687.0,1758.0,88.0,34095.0,67854.0,558
2020,NORDRHEIN-WESTFALEN,"05913 DORTMUND,STADT",291170.0,118369.0,135209.0,36799.0,793.0,14184.0,25336.0,2516.0,150.0,27385.0,103524.0,496
2020,NORDRHEIN-WESTFALEN,"05914 HAGEN,STADT",98700.0,40424.0,45376.0,12667.0,233.0,4988.0,9711.0,896.0,63.0,8499.0,34101.0,523
2020,NORDRHEIN-WESTFALEN,"05915 HAMM,STADT",97410.0,39144.0,45428.0,12645.0,193.0,4500.0,7899.0,982.0,36.0,7514.0,34158.0,544
2020,NORDRHEIN-WESTFALEN,"05916 HERNE,STADT",77669.0,33392.0,35075.0,9086.0,116.0,3706.0,5352.0,536.0,45.0,5524.0,28072.0,497
2020,NORDRHEIN-WESTFALEN,05954 ENNEPE-RUHR-KREIS,198817.0,82744.0,89467.0,26079.0,527.0,12505.0,22997.0,2536.0,102.0,16421.0,75224.0,613
2020,NORDRHEIN-WESTFALEN,05958 HOCHSAUERLANDKREIS,166721.0,64702.0,80784.0,20915.0,320.0,6706.0,24035.0,2025.0,75.0,13839.0,55470.0,640
2020,NORDRHEIN-WESTFALEN,05962 MAERKISCHER KREIS,253121.0,103199.0,116312.0,33181.0,429.0,13108.0,31774.0,3030.0,96.0,18686.0,88867.0,614
2020,NORDRHEIN-WESTFALEN,05966 OLPE,89390.0,35097.0,43103.0,10998.0,192.0,3938.0,13698.0,815.0,34.0,8152.0,28762.0,663
2020,NORDRHEIN-WESTFALEN,05970 SIEGEN-WITTGENSTEIN,176023.0,72033.0,81921.0,21700.0,369.0,8079.0,24579.0,1875.0,82.0,19504.0,57163.0,633
2020,NORDRHEIN-WESTFALEN,05974 SOEST,190172.0,72530.0,91323.0,25725.0,594.0,9016.0,18656.0,2695.0,59.0,12880.0,68477.0,630
2020,NORDRHEIN-WESTFALEN,05978 UNNA,239620.0,98236.0,110944.0,29807.0,633.0,12084.0,20377.0,2921.0,96.0,17727.0,88295.0,607
2020,RHEINLAND-PFALZ,"07111 KOBLENZ,STADT",63714.0,23017.0,32152.0,8398.0,147.0,3388.0,6708.0,661.0,31.0,12066.0,19888.0,559
2020,RHEINLAND-PFALZ,07131 AHRWEILER,85294.0,31658.0,41427.0,12042.0,167.0,5267.0,9864.0,1013.0,41.0,6062.0,29775.0,657
2020,RHEINLAND-PFALZ,07132 ALTENKIRCHEN(WESTWLD.),83893.0,33321.0,39670.0,10748.0,154.0,3988.0,11296.0,1018.0,32.0,6668.0,28750.0,652
2020,RHEINLAND-PFALZ,07133 BAD KREUZNACH,99942.0,35676.0,49148.0,14888.0,230.0,6023.0,10933.0,1105.0,22.0,7578.0,35473.0,632
2020,RHEINLAND-PFALZ,07134 BIRKENFELD,52188.0,19501.0,25840.0,6769.0,78.0,2534.0,7055.0,523.0,14.0,3896.0,17786.0,647
2020,RHEINLAND-PFALZ,07135 COCHEM-ZELL,41267.0,13552.0,21789.0,5850.0,76.0,2235.0,5531.0,432.0,19.0,2425.0,13449.0,670
2020,RHEINLAND-PFALZ,07137 MAYEN-KOBLENZ,138560.0,50985.0,68393.0,18888.0,294.0,8632.0,16131.0,1428.0,41.0,10287.0,48285.0,647
2020,RHEINLAND-PFALZ,07138 NEUWIED,119738.0,43002.0,59058.0,17418.0,260.0,7155.0,14730.0,1400.0,24.0,10782.0,41870.0,658
2020,RHEINLAND-PFALZ,07140 RHEIN-HUNSRUECK-KREIS,69914.0,23303.0,36850.0,9614.0,147.0,3361.0,8951.0,801.0,34.0,5624.0,23148.0,679
2020,RHEINLAND-PFALZ,07141 RHEIN-LAHN-KREIS,80021.0,30121.0,38996.0,10756.0,148.0,4293.0,9774.0,1031.0,14.0,5070.0,28236.0,654
2020,RHEINLAND-PFALZ,07143 WESTERWALDKREIS,136486.0,50547.0,66735.0,18933.0,271.0,6897.0,19696.0,1561.0,64.0,12041.0,46826.0,677
2020,RHEINLAND-PFALZ,07211 TRIER-SAARBURG,151991.0,49790.0,79728.0,22093.0,380.0,8913.0,19227.0,1495.0,71.0,11648.0,53694.0,586
2020,RHEINLAND-PFALZ,07231 BERNKASTEL-WITTLICH,74557.0,24572.0,39554.0,10290.0,141.0,3739.0,8843.0,752.0,16.0,5115.0,24536.0,664
2020,RHEINLAND-PFALZ,07232 EIFELKREIS BITBURG-PRUEM,66035.0,18613.0,36941.0,10354.0,127.0,2935.0,10119.0,627.0,27.0,4734.0,22067.0,670
2020,RHEINLAND-PFALZ,07233 VULKANEIFEL,41008.0,13719.0,21733.0,5496.0,60.0,1823.0,5932.0,462.0,31.0,2523.0,13162.0,677
2020,RHEINLAND-PFALZ,"07311 FRANKENTHAL(PFALZ),STADT",26953.0,9376.0,13356.0,4167.0,54.0,1386.0,2486.0,200.0,3.0,2767.0,9328.0,555
2020,RHEINLAND-PFALZ,"07312 KAISERSLAUTERN,STADT",49323.0,17908.0,24461.0,6803.0,151.0,2614.0,5097.0,381.0,51.0,5590.0,16688.0,494
2020,RHEINLAND-PFALZ,"07313 LANDAU I.D.PFALZ,STADT",27570.0,10242.0,13228.0,4014.0,86.0,1637.0,2576.0,343.0,11.0,3576.0,9930.0,591
2020,RHEINLAND-PFALZ,"07314 LUDWIGSHAFEN A.RH.,STADT",83634.0,29349.0,40993.0,12895.0,397.0,3913.0,7954.0,563.0,98.0,10827.0,26477.0,489
2020,RHEINLAND-PFALZ,"07315 MAINZ,STADT",100403.0,35360.0,49492.0,15153.0,398.0,5668.0,10215.0,870.0,147.0,16036.0,32994.0,462
2020,RHEINLAND-PFALZ,"07316 NEUSTADT A.D.WSTR.,STADT",32969.0,11641.0,16033.0,5196.0,99.0,2244.0,3270.0,392.0,4.0,3672.0,11601.0,620
2020,RHEINLAND-PFALZ,"07317 PIRMASENS,STADT",23002.0,8667.0,11086.0,3201.0,48.0,1269.0,2655.0,176.0,16.0,2944.0,8090.0,569
2020,RHEINLAND-PFALZ,"07318 SPEYER,STADT",29345.0,10596.0,14161.0,4518.0,70.0,1701.0,2774.0,348.0,6.0,3671.0,10963.0,582
2020,RHEINLAND-PFALZ,"07319 WORMS,STADT",45958.0,16852.0,21788.0,7211.0,107.0,2602.0,4184.0,427.0,12.0,4405.0,15627.0,552
2020,RHEINLAND-PFALZ,"07320 ZWEIBRUECKEN,STADT",21217.0,7870.0,10474.0,2830.0,43.0,1059.0,2244.0,221.0,20.0,1823.0,7651.0,620
2020,RHEINLAND-PFALZ,07331 ALZEY-WORMS,85224.0,29843.0,41956.0,13202.0,223.0,4854.0,8431.0,1057.0,8.0,5081.0,30779.0,659
2020,RHEINLAND-PFALZ,07332 BAD DUERKHEIM,90802.0,31768.0,44118.0,14660.0,256.0,6668.0,9988.0,1177.0,14.0,5555.0,33992.0,684
2020,RHEINLAND-PFALZ,07333 DONNERSBERGKREIS,49981.0,17208.0,25507.0,7155.0,111.0,2635.0,5631.0,563.0,19.0,3082.0,17994.0,666
2020,RHEINLAND-PFALZ,07334 GERMERSHEIM,82955.0,28019.0,41539.0,13245.0,152.0,4243.0,7832.0,924.0,22.0,6248.0,29006.0,643
2020,RHEINLAND-PFALZ,07335 KAISERSLAUTERN,68476.0,24193.0,34206.0,9938.0,139.0,3650.0,8098.0,687.0,22.0,3572.0,24925.0,646
2020,RHEINLAND-PFALZ,07336 KUSEL,47405.0,17394.0,23881.0,6070.0,60.0,2316.0,5757.0,611.0,11.0,1563.0,17178.0,672
2020,RHEINLAND-PFALZ,07337 SUEDLICHE WEINSTRASSE,76558.0,26424.0,37642.0,12301.0,191.0,4719.0,7870.0,1054.0,16.0,4997.0,27627.0,694
2020,RHEINLAND-PFALZ,07338 RHEIN-PFALZ-KREIS,102051.0,36491.0,49275.0,16056.0,229.0,6915.0,9756.0,1145.0,1.0,5217.0,37972.0,662
